-50 12 -0 0.157915 0.00264185 0.987449
-50 13 -0 0.0829258 0.00135855 0.996555
-50 14 -0 6.01088e-05 -6.01088e-05 1
-50 15 0 -0.0808333 -0.00144039 0.996727
-50 16 0 -0.150485 -0.00261894 0.988609
-50 17 0 -0.202206 -0.00347799 0.979337
-50 18 0 -0.232381 -0.00395431 0.972617
-50 19 0 -0.239792 -0.00402767 0.970816
-50 20 0 -0.224792 -0.00370691 0.9744
-50 21 0 -0.189032 -0.00302579 0.981966
-50 22 0 -0.135795 -0.00204887 0.990735
-50 23 0 -0.0704573 -0.000878803 0.997514
-50 24 0 -0.000347955 0.000347955 1
-50 25 -0 0.0663971 0.00148342 0.997792
-50 26 -0 0.122534 0.00239916 0.992461
-50 27 -0 0.16297 0.0030082 0.986626
-50 28 -0 0.185042 0.00326917 0.982725
-50 29 -0 0.188132 0.00317891 0.982139
-50 30 -0 0.173203 0.00276461 0.984882
-50 31 -0 0.142614 0.00208089 0.989776
-50 32 -0 0.100143 0.00120976 0.994972
-50 33 -0 0.0508721 0.000257013 0.998705
-50 34 0 0.000659988 -0.000659988 1
-50 35 0 -0.044783 -0.00143147 0.998996
-50 36 0 -0.0808477 -0.00197355 0.996724
-50 37 0 -0.104606 -0.0022385 0.994511
-50 38 0 -0.114924 -0.00221595 0.993372
-50 39 0 -0.112292 -0.0019293 0.993673
-50 40 0 -0.0985804 -0.00143095 0.995128
-50 41 0 -0.0767705 -0.000796892 0.997048
-50 42 0 -0.0506107 -0.000118808 0.998719
-50 43 0 -0.0241209 0.000507546 0.999709
-50 44 -0 -0.00099621 0.00099621 0.999999
-50 45 -0 0.0159487 0.00128356 0.999872
-50 46 -0 0.0251565 0.00133664 0.999683
-50 47 -0 0.0264758 0.0011566 0.999649
-50 48 -0 0.0211042 0.000777784 0.999777
-50 49 -0 0.0113599 0.000263324 0.999935
-50 50 -0 0.000302972 -0.000302972 1
-49 -50 -0 0.000213035 0.0103115 0.999947
-49 -49 -0.00930999 0.0074579 0.00707667 0.999947
-49 -48 -0.0133916 0.0103207 0.00152649 0.999946
-49 -47 -0.0104528 0.00739449 -0.00528851 0.999959
-49 -46 -2.73318e-18 -0.00165174 -0.0121047 0.999925
-49 -45 0.0170621 -0.0159961 -0.0176291 0.999717
-49 -44 0.0385349 -0.0337547 -0.0207302 0.999215
-49 -43 0.0612203 -0.0522394 -0.0206118 0.998422
-49 -42 0.0813656 -0.0683533 -0.0169392 0.997517
-49 -41 0.0952008 -0.0790509 -0.00989525 0.996821
-49 -40 0.0994959 -0.0817784 -0.000159963 0.996651
-49 -39 0.0920655 -0.0748374 0.0111687 0.997133
-49 -38 0.0721505 -0.0576605 0.0226928 0.998078
-49 -37 0.0406258 -0.031001 0.0328651 0.998979
-49 -36 2.5709e-17 0.00299848 0.0401784 0.999188
-49 -35 -0.0457983 0.0409415 0.0433868 0.998219
-49 -34 -0.0918279 0.0785739 0.041718 0.996035
-49 -33 -0.132691 0.111388 0.0350104 0.99316
-49 -32 -0.163173 0.135252 0.02373 0.990527
-49 -31 -0.178894 0.146894 0.00888415 0.989112
-49 -30 -0.176882 0.144169 -0.00810585 0.98952
-49 -29 -0.156013 0.12623 -0.0255223 0.991673
-49 -28 -0.117244 0.0937128 -0.0414617 0.994736
-49 -27 -0.0636147 0.0489492 -0.0539907 0.997341
-49 -26 -6.49131e-17 -0.00396423 -0.0613943 0.998106
-49 -25 0.0673504 -0.0594953 -0.0624891 0.996271
-49 -24 0.131456 -0.111484 -0.0568772 0.992137
-49 -23 0.185353 -0.154159 -0.0450081 0.98702
-49 -22 0.222871 -0.182922 -0.028033 0.982728
-49 -21 0.239339 -0.19466 -0.00756983 0.980842
-49 -20 0.232157 -0.187723 0.0144808 0.982115
-49 -19 0.201152 -0.161897 0.0360245 0.98615
-49 -18 0.148674 -0.118607 0.0548334 0.991426
-49 -17 0.0794196 -0.0612743 0.0687036 0.995754
-49 -16 1.11804e-16 0.00455119 0.0757853 0.997114
-49 -15 -0.0817185 0.0717217 0.0750031 0.994601
-49 -14 -0.157419 0.132737 0.0663354 0.988929
-49 -13 -0.219208 0.181124 0.0507669 0.982149
-49 -12 -0.260458 0.212246 0.0299743 0.976756
-49 -11 -0.276536 0.223363 0.005979 0.974717
-49 -10 -0.265323 0.213322 -0.0190456 0.976796
-49 -9 -0.227484 0.182406 -0.0428106 0.982291
-49 -8 -0.166438 0.132593 -0.0629268 0.989171
-49 -7 -0.0880404 0.0680382 -0.0770739 0.994701
-49 -6 -1.57841e-16 -0.00476206 -0.0834002 0.996505
-49 -5 0.0889025 -0.0776995 -0.081011 0.99368
-49 -4 0.169718 -0.142617 -0.0702297 0.987283
-49 -3 0.234254 -0.192872 -0.0524406 0.979822
-49 -2 0.275935 -0.224073 -0.0296547 0.974121
-49 -1 0.290484 -0.233918 -0.00411367 0.972248
-49 0 0.276378 -0.221722 0.0218878 0.974864
-49 1 0.235007 -0.188225 0.0460035 0.981048
-49 2 0.170537 -0.135868 0.065842 0.988537
-49 3 0.0894772 -0.069288 0.0791566 0.994451
-49 4 -3.18424e-16 0.00459848 0.0842732 0.996432
-49 5 -0.0889025 0.0774774 0.0805627 0.993734
-49 6 -0.168351 0.141284 0.0686342 0.987587
-49 7 -0.230493 0.18971 0.0500996 0.980561
-49 8 -0.269302 0.218804 0.0271069 0.975392
-49 9 -0.281185 0.226714 0.00195642 0.973959
-49 10 -0.265323 0.213213 -0.0230576 0.976734
-49 11 -0.223722 0.179511 -0.0456562 0.982696
-49 12 -0.160972 0.128488 -0.0636129 0.989669
-49 13 -0.08373 0.065035 -0.0749662 0.995063
-49 14 -6.88928e-16 -0.00406032 -0.0784086 0.996913
-49 15 0.0817185 -0.0710527 -0.073655 0.994749
-49 16 0.15332 -0.128711 -0.0615298 0.989772
-49 17 0.207923 -0.171544 -0.0437049 0.984206
-49 18 0.240559 -0.196247 -0.0222842 0.980301
-49 19 0.248638 -0.201481 0.000522079 0.979492
-49 20 0.232157 -0.187511 0.022549 0.982004
-49 21 0.193629 -0.156049 0.0417308 0.986867
-49 22 0.137742 -0.110346 0.0561943 0.992303
-49 23 0.0707987 -0.0552495 0.0644703 0.996389
-49 24 6.02691e-16 0.00314579 0.0657788 0.997829
-49 25 -0.0673504 0.0583728 0.0602325 0.996476
-49 26 -0.124624 0.104692 0.0488118 0.993306
-49 27 -0.166545 0.137913 0.0331226 0.98989
-49 28 -0.189706 0.155685 0.0150785 0.987692
-49 29 -0.192843 0.15738 -0.00335182 0.987532
-49 30 -0.176882 0.143863 -0.0203005 0.989389
-49 31 -0.144728 0.117336 -0.0341125 0.992506
-49 32 -0.100847 0.0812148 -0.0434794 0.995748
-49 33 -0.0506834 0.0398736 -0.0476036 0.99807
-49 34 1.1489e-16 -0.00185215 -0.0463368 0.998924
-49 35 0.0457983 -0.0393578 -0.0402119 0.998416
-49 36 0.0822625 -0.068932 -0.0303357 0.99716
-49 37 0.10636 -0.0881842 -0.0181827 0.995938
-49 38 0.116742 -0.0961799 -0.00536894 0.995349
-49 39 0.113799 -0.0933656 0.00654577 0.99561
-49 40 0.0994959 -0.0813844 0.0162186 0.996551
-49 41 0.077019 -0.0628214 0.0226613 0.997767
-49 42 0.0502867 -0.0408612 0.0253524 0.998843
-49 43 0.0233841 -0.0188519 0.0243019 0.999527
-49 44 -4.01842e-17 0.00017741 0.0200416 0.999799
-49 45 -0.0170621 0.0139483 0.013532 0.999811
-49 46 -0.0262365 0.0212297 0.00600822 0.999757
-49 47 -0.0273657 0.0219599 -0.0012056 0.999758
-49 48 -0.021668 0.0171991 -0.00688408 0.999828
-49 49 -0.0115078 0.00892991 -0.0100736 0.999909
-49 50 -0 -0.000270887 -0.0102315 0.999948
-48 -50 -0 0.000802085 0.0169209 0.999856
-48 -49 -0.0156791 0.00406094 0.011016 0.999931
-48 -48 -0.022553 0.00504278 0.00138751 0.999986
-48 -47 -0.0176037 0.00314102 -0.010149 0.999944
-48 -46 -4.603e-18 -0.00171413 -0.0214496 0.999768
-48 -45 0.0287346 -0.00903375 -0.0303619 0.999498
-48 -44 0.0648973 -0.0178331 -0.0350443 0.999227
-48 -43 0.103102 -0.0267682 -0.0342377 0.999055
-48 -42 0.137029 -0.0343227 -0.0274545 0.999034
-48 -41 0.160329 -0.0390226 -0.0150695 0.999125
-48 -40 0.167563 -0.0396531 0.00169667 0.999212
-48 -39 0.155049 -0.0354558 0.0209022 0.999153
-48 -38 0.12151 -0.0262759 0.0401145 0.99885
-48 -37 0.0684185 -0.0126312 0.0567231 0.99831
-48 -36 4.32969e-17 0.00431441 0.0682891 0.997656
-48 -35 -0.0771296 0.0228701 0.0728742 0.997079
-48 -34 -0.154649 0.0410043 0.0693004 0.996753
-48 -33 -0.223467 0.0565694 0.0573173 0.996752
-48 -32 -0.274803 0.0675436 0.0376732 0.997005
-48 -31 -0.301278 0.0722749 0.0120873 0.997312
-48 -30 -0.297889 0.0697098 -0.0168884 0.997424
-48 -29 -0.262744 0.0595744 -0.0461271 0.997158
-48 -28 -0.197453 0.042465 -0.0722907 0.996479
-48 -27 -0.107135 0.0198178 -0.0922446 0.995539
-48 -26 -1.09321e-16 -0.00624034 -0.103446 0.994615
-48 -25 0.113426 -0.0331224 -0.104243 0.994
-48 -24 0.221387 -0.058048 -0.0940563 0.993873
-48 -23 0.312157 -0.0783158 -0.0734623 0.994218
-48 -22 0.375341 -0.0915752 -0.0441795 0.994818
-48 -21 0.403074 -0.0960941 -0.00896013 0.995332
-48 -20 0.39098 -0.0910015 0.0286473 0.995439
-48 -19 0.338764 -0.0764501 0.0646725 0.994974
-48 -18 0.250384 -0.0536465 0.0951954 0.994012
-48 -17 0.133752 -0.0247249 0.116824 0.992845
-48 -16 1.88291e-16 0.00750173 0.127082 0.991864
-48 -15 -0.137623 0.0398482 0.124649 0.9914
-48 -14 -0.265112 0.0690649 0.109472 0.991588
-48 -13 -0.369172 0.0921312 0.082784 0.9923
-48 -12 -0.438642 0.106543 0.0470289 0.993195
-48 -11 -0.465718 0.110598 0.00569437 0.993849
-48 -10 -0.446834 0.103637 -0.0370118 0.993926
-48 -9 -0.383109 0.0861832 -0.0766272 0.993328
-48 -8 -0.280301 0.0599013 -0.108976 0.992238
-48 -7 -0.14827 0.0273948 -0.130664 0.991048
-48 -6 -2.65823e-16 -0.00811168 -0.139424 0.990199
-48 -5 0.149722 -0.0431163 -0.134305 0.990002
-48 -4 0.285824 -0.0741624 -0.115713 0.99051
-48 -3 0.394512 -0.0981374 -0.085383 0.991503
-48 -2 0.464707 -0.112566 -0.0462642 0.992567
-48 -1 0.48921 -0.115895 -0.00228664 0.993259
-48 0 0.465452 -0.107718 0.0420261 0.993293
-48 1 0.395779 -0.0888642 0.0820794 0.992656
-48 2 0.287205 -0.0612975 0.113764 0.991615
-48 3 0.15069 -0.0278595 0.13392 0.9906
-48 4 -5.36263e-16 0.00807887 0.14063 0.990029
-48 5 -0.149722 0.042968 0.133338 0.990139
-48 6 -0.283523 0.0733977 0.11286 0.990896
-48 7 -0.388177 0.0963923 0.0813002 0.992018
-48 8 -0.453537 0.109696 0.0418964 0.993082
-48 9 -0.473549 0.112033 -0.00127208 0.993704
-48 10 -0.446834 0.103288 -0.0437169 0.99369
-48 11 -0.376774 0.0845291 -0.0810715 0.993117
-48 12 -0.271096 0.0578579 -0.109609 0.992289
-48 13 -0.141011 0.0261269 -0.126635 0.991605
-48 14 -1.16023e-15 -0.00740378 -0.130714 0.991392
-48 15 0.137623 -0.0393999 -0.121736 0.99178
-48 16 0.258208 -0.0667544 -0.100881 0.992657
-48 17 0.350167 -0.086866 -0.0705002 0.993722
-48 18 0.40513 -0.0978964 -0.0339005 0.994619
-48 19 0.418735 -0.0989773 0.00499261 0.995077
-48 20 0.39098 -0.0903144 0.0420813 0.995024
-48 21 0.326094 -0.073145 0.0735828 0.994603
-48 22 0.231973 -0.0495508 0.0964597 0.994103
-48 23 0.119233 -0.0221771 0.108717 0.993825
-48 24 1.015e-15 0.00607853 0.109549 0.993963
-48 25 -0.113426 0.0323652 0.0993508 0.994526
-48 26 -0.209881 0.0541486 0.0796412 0.995352
-48 27 -0.280482 0.0694528 0.0528855 0.996182
-48 28 -0.319486 0.0770582 0.0222258 0.996779
-48 29 -0.324769 0.0766239 -0.0088828 0.997021
-48 30 -0.297889 0.0687009 -0.0370881 0.996948
-48 31 -0.243739 0.0546234 -0.0595375 0.99673
-48 32 -0.169838 0.0363032 -0.0741864 0.996583
-48 33 -0.0853568 0.0159709 -0.0799805 0.996669
-48 34 1.93489e-16 -0.00409021 -0.0769117 0.997029
-48 35 0.0771296 -0.0217937 -0.065964 0.997584
-48 36 0.13854 -0.0354667 -0.0489643 0.998171
-48 37 0.179122 -0.0440201 -0.0283433 0.998628
-48 38 0.196607 -0.0470502 -0.00682169 0.998869
-48 39 0.191651 -0.044852 0.0129421 0.99891
-48 40 0.167563 -0.0383355 0.0286912 0.998853
-48 41 0.129709 -0.0288632 0.03884 0.998829
-48 42 0.0846886 -0.0180369 0.042641 0.998928
-48 43 0.0393815 -0.00746997 0.0402386 0.999162
-48 44 -6.76749e-17 0.00142814 0.0326117 0.999467
-48 45 -0.0287346 0.00763406 0.021418 0.999741
-48 46 -0.0441854 0.0106381 0.00874933 0.999905
-48 47 -0.0460871 0.0104988 -0.00317218 0.99994
-48 48 -0.0364914 0.00781409 -0.0123194 0.999894
-48 49 -0.0193805 0.00361064 -0.0171554 0.999846
-48 50 -0 -0.000828662 -0.016857 0.999858
-47 -50 -0 0.00129405 0.0178233 0.99984
-47 -49 -0.016913 -0.0010194 0.0112097 0.999937
-47 -48 -0.0243277 -0.00252426 0.000724466 0.999997
-47 -47 -0.018989 -0.00271825 -0.0116596 0.999928
-47 -46 -4.96522e-18 -0.00134573 -0.0236397 0.99972
-47 -45 0.0309958 0.00155842 -0.0329278 0.999457
-47 -44 0.0700043 0.00566973 -0.0375905 0.999277
-47 -43 0.111215 0.0104173 -0.0363296 0.999286
-47 -42 0.147812 0.0150608 -0.0286766 0.999475
-47 -41 0.172946 0.0187909 -0.0150861 0.99971
-47 -40 0.180749 0.0208455 0.00308131 0.999778
-47 -39 0.16725 0.0206284 0.0236979 0.999506
-47 -38 0.131072 0.0178122 0.0441309 0.998867
-47 -37 0.0738026 0.012405 0.0615935 0.998024
-47 -36 4.67041e-17 0.00476564 0.0735219 0.997282
-47 -35 -0.0831992 -0.00442826 0.0779077 0.996951
-47 -34 -0.166819 -0.0142485 0.0735486 0.99719
-47 -33 -0.241052 -0.0236068 0.060216 0.997906
-47 -32 -0.296428 -0.0313655 0.0387451 0.998757
-47 -31 -0.324986 -0.0364698 0.0110303 0.999274
-47 -30 -0.321331 -0.0380953 -0.020117 0.999072
-47 -29 -0.28342 -0.0357821 -0.0512779 0.998043
-47 -28 -0.212992 -0.0295196 -0.0788669 0.996448
-47 -27 -0.115565 -0.019756 -0.0996004 0.994831
-47 -26 -1.17924e-16 -0.00734058 -0.110881 0.993807
-47 -25 0.122352 0.00657021 -0.11105 0.993793
-47 -24 0.238809 0.020615 -0.099532 0.994821
-47 -23 0.336722 0.0333343 -0.076936 0.996479
-47 -22 0.404877 0.0433014 -0.0451049 0.998043
-47 -21 0.434793 0.0492889 -0.00705782 0.99876
-47 -20 0.421747 0.050455 0.0332739 0.998172
-47 -19 0.365422 0.0464904 0.0715341 0.996354
-47 -18 0.270087 0.0376706 0.103542 0.993911
-47 -17 0.144277 0.0247992 0.12582 0.991743
-47 -16 2.03109e-16 0.00908373 0.135917 0.990679
-47 -15 -0.148453 -0.00799616 0.132554 0.991144
-47 -14 -0.285975 -0.0247993 0.115682 0.992977
-47 -13 -0.398223 -0.0396313 0.0865573 0.995458
-47 -12 -0.47316 -0.0508895 0.047775 0.997561
-47 -11 -0.502367 -0.0572634 0.00316998 0.998354
-47 -10 -0.481997 -0.0579499 -0.042569 0.997411
-47 -9 -0.413257 -0.052799 -0.084539 0.99502
-47 -8 -0.302359 -0.042324 -0.118322 0.992073
-47 -7 -0.159938 -0.0275836 -0.140503 0.989696
-47 -6 -2.86742e-16 -0.0100138 -0.148907 0.9888
-47 -5 0.161504 0.00872043 -0.14265 0.989735
-47 -4 0.308317 0.0268336 -0.122141 0.99215
-47 -3 0.425557 0.0425273 -0.0891373 0.995111
-47 -2 0.501277 0.0541484 -0.0467685 0.997437
-47 -1 0.527707 0.0604089 0.000634651 0.998174
-47 0 0.50208 0.0606073 0.0480254 0.997006
-47 1 0.426924 0.0547524 0.0903682 0.994402
-47 2 0.309806 0.0435299 0.12335 0.991408
-47 3 0.162548 0.0281466 0.14384 0.989201
-47 4 -5.78463e-16 0.0101438 0.15004 0.988628
-47 5 -0.161504 -0.00875179 0.141476 0.989903
-47 6 -0.305834 -0.026735 0.118976 0.992537
-47 7 -0.418724 -0.0420355 0.0846958 0.99552
-47 8 -0.489227 -0.0530848 0.042087 0.997703
-47 9 -0.510814 -0.0587327 -0.00435886 0.998264
-47 10 -0.481997 -0.0584419 -0.0496587 0.997055
-47 11 -0.406423 -0.0523708 -0.0890613 0.994648
-47 12 -0.292429 -0.0413063 -0.118685 0.992072
-47 13 -0.152108 -0.0264974 -0.135882 0.990371
-47 14 -1.25154e-15 -0.00947511 -0.139333 0.9902
-47 15 0.148453 0.00808971 -0.129013 0.99161
-47 16 0.278528 0.0244981 -0.106154 0.994048
-47 17 0.377723 0.0381466 -0.0732068 0.996587
-47 18 0.43701 0.0476909 -0.0337198 0.998293
-47 19 0.451687 0.052231 0.00800552 0.998603
-47 20 0.421747 0.0514493 0.0474699 0.997547
-47 21 0.351755 0.045642 0.0806046 0.995701
-47 22 0.250228 0.0356315 0.10427 0.99391
-47 23 0.128616 0.0226132 0.116513 0.992932
-47 24 1.09488e-15 0.00799725 0.116626 0.993144
-47 25 -0.122352 -0.00672456 0.1051 0.994439
-47 26 -0.226397 -0.0200978 0.0835542 0.996301
-47 27 -0.302554 -0.0308332 0.054609 0.998032
-47 28 -0.344628 -0.0379476 0.0216488 0.999045
-47 29 -0.350327 -0.0408902 -0.0115761 0.999097
-47 30 -0.321331 -0.0396081 -0.041445 0.998355
-47 31 -0.26292 -0.0345264 -0.0649373 0.997292
-47 32 -0.183203 -0.0264531 -0.0799609 0.996447
-47 33 -0.0920738 -0.0164486 -0.0855044 0.996202
-47 34 2.08715e-16 -0.00569206 -0.0816504 0.996645
-47 35 0.0831992 0.00464178 -0.0694996 0.997571
-47 36 0.149442 0.0135001 -0.0510246 0.998606
-47 37 0.193218 0.0200626 -0.0288369 0.999383
-47 38 0.212079 0.023834 -0.00585807 0.999699
-47 39 0.206733 0.0246938 0.0150698 0.999582
-47 40 0.180749 0.0228896 0.0315615 0.99924
-47 41 0.139916 0.0189757 0.0419786 0.998938
-47 42 0.0913531 0.0137137 0.0455931 0.998866
-47 43 0.0424805 0.00795891 0.0426253 0.999059
-47 44 -7.30004e-17 0.00254366 0.0341729 0.999413
-47 45 -0.0309958 -0.00183047 0.0220411 0.999755
-47 46 -0.0476625 -0.00468395 0.00848299 0.999953
-47 47 -0.0497138 -0.0058201 -0.00412845 0.999974
-47 48 -0.0393631 -0.00534386 -0.0136499 0.999893
-47 49 -0.0209056 -0.00363427 -0.018482 0.999823
-47 50 -0 -0.00127665 -0.0178004 0.999841
-46 -50 -0 0.00160265 0.0116612 0.999931
-46 -49 -0.0117333 -0.00687906 0.00686124 0.999953
-46 -48 -0.0168773 -0.0110334 -0.000409679 0.999939
-46 -47 -0.0131736 -0.00914182 -0.0087899 0.99992
-46 -46 -3.44461e-18 -0.000613426 -0.0167226 0.99986
-46 -45 0.0215033 0.0139002 -0.0226818 0.999646
-46 -44 0.0485653 0.0325675 -0.0253976 0.999147
-46 -43 0.0771556 0.0526224 -0.0240522 0.998325
-46 -42 0.102545 0.0707676 -0.0184147 0.997323
-46 -41 0.119981 0.0836675 -0.00888539 0.996454
-46 -40 0.125394 0.0884348 0.00355288 0.996076
-46 -39 0.11603 0.0830387 0.0174544 0.996393
-46 -38 0.0909308 0.0666152 0.0310703 0.997295
-46 -37 0.0512004 0.0396887 0.0425385 0.998306
-46 -36 3.24009e-17 0.00428133 0.0501096 0.998735
-46 -35 -0.0577193 -0.0361742 0.0524067 0.99797
-46 -34 -0.11573 -0.0772063 0.0486717 0.995826
-46 -33 -0.16723 -0.113935 0.0389162 0.992726
-46 -32 -0.205646 -0.14178 0.0239183 0.989609
-46 -31 -0.225459 -0.15703 0.00508569 0.987581
-46 -30 -0.222923 -0.157156 -0.0157308 0.987449
-46 -29 -0.196622 -0.14098 -0.0363995 0.989343
-46 -28 -0.147763 -0.10885 -0.0546442 0.992555
-46 -27 -0.0801733 -0.0628765 -0.0682196 0.995687
-46 -26 -8.18096e-17 -0.00709681 -0.0751948 0.997144
-46 -25 0.0848813 0.0527527 -0.0743233 0.995838
-46 -24 0.165673 0.110025 -0.0653499 0.991778
-46 -23 0.2336 0.158299 -0.0490744 0.986171
-46 -22 0.280883 0.19235 -0.0271381 0.980951
-46 -21 0.301637 0.208581 -0.00168881 0.978004
-46 -20 0.292586 0.204992 0.0248814 0.978447
-46 -19 0.253511 0.181075 0.0500531 0.982195
-46 -18 0.187373 0.137952 0.0712337 0.987874
-46 -17 0.100092 0.0787804 0.085914 0.993183
-46 -16 1.40906e-16 0.00906563 0.0920399 0.995714
-46 -15 -0.102989 -0.063699 0.0885206 0.994035
-46 -14 -0.198395 -0.131283 0.0755847 0.988459
-46 -13 -0.276267 -0.186341 0.0547141 0.98096
-46 -12 -0.328254 -0.223509 0.0282068 0.974294
-46 -11 -0.348516 -0.23958 -0.0013122 0.970876
-46 -10 -0.334385 -0.233117 -0.0311639 0.971949
-46 -9 -0.286696 -0.204149 -0.0586545 0.977181
-46 -8 -0.209761 -0.154333 -0.0810562 0.984688
-46 -7 -0.110957 -0.0875269 -0.0957605 0.991549
-46 -6 -1.98926e-16 -0.0101967 -0.100731 0.994862
-46 -5 0.112043 0.0690895 -0.0951028 0.993067
-46 -4 0.213894 0.141273 -0.0795359 0.98677
-46 -3 0.29523 0.198712 -0.0560086 0.978456
-46 -2 0.34776 0.236254 -0.027223 0.97131
-46 -1 0.366096 0.251169 0.0039544 0.967935
-46 0 0.348317 0.242542 0.0347398 0.969519
-46 1 0.296178 0.210881 0.0624164 0.975517
-46 2 0.214927 0.158319 0.0842902 0.983784
-46 3 0.112768 0.0892114 0.0978644 0.991193
-46 4 -4.01308e-16 0.0104962 0.101325 0.994798
-46 5 -0.112043 -0.0689707 0.0941314 0.993168
-46 6 -0.212172 -0.140161 0.0772874 0.987108
-46 7 -0.290489 -0.195753 0.0530344 0.979218
-46 8 -0.3394 -0.231063 0.0242124 0.972637
-46 9 -0.354376 -0.243845 -0.00627914 0.969794
-46 10 -0.334385 -0.233659 -0.0356948 0.971663
-46 11 -0.281956 -0.201506 -0.0614264 0.977559
-46 12 -0.202872 -0.150004 -0.0809941 0.985362
-46 13 -0.105524 -0.0838553 -0.09225 0.992199
-46 14 -8.68252e-16 -0.0099654 -0.0938264 0.995539
-46 15 0.102989 0.0633389 -0.0855989 0.994314
-46 16 0.193228 0.127916 -0.0688133 0.989395
-46 17 0.262044 0.177366 -0.0457432 0.983081
-46 18 0.303175 0.207726 -0.0191201 0.978
-46 19 0.313357 0.217291 0.00831569 0.976071
-46 20 0.292586 0.206113 0.0340072 0.977937
-46 21 0.24403 0.175725 0.0556155 0.982867
-46 22 0.173595 0.129217 0.0710835 0.989065
-46 23 0.0892273 0.0713972 0.0788512 0.994326
-46 24 7.59568e-16 0.00859941 0.0781852 0.996902
-46 25 -0.0848813 -0.052142 0.0694317 0.996223
-46 26 -0.157062 -0.104328 0.0539881 0.993077
-46 27 -0.209896 -0.143047 0.0339798 0.989132
-46 28 -0.239085 -0.165417 0.0118311 0.986153
-46 29 -0.243038 -0.170482 -0.0100697 0.985309
-46 30 -0.222923 -0.158919 -0.0295542 0.986849
-46 31 -0.1824 -0.13282 -0.0447818 0.990128
-46 32 -0.127097 -0.095584 -0.0543644 0.993936
-46 33 -0.063876 -0.0517185 -0.0575382 0.997003
-46 34 1.44796e-16 -0.00638978 -0.0543169 0.998503
-46 35 0.0577193 0.0353021 -0.045523 0.998339
-46 36 0.103675 0.0690934 -0.032642 0.997076
-46 37 0.134044 0.0921024 -0.0175506 0.995595
-46 38 0.147129 0.103034 -0.00222248 0.994675
-46 39 0.143421 0.102115 0.0115144 0.994706
-46 40 0.125394 0.0908942 0.0221591 0.995614
-46 41 0.0970667 0.0719836 0.0286801 0.996993
-46 42 0.063376 0.0487162 0.0306265 0.998343
